1, Forever Young, Gregorian
2, MMX (The Social Song), Enigma
3, June, Mythos
4, A Brand New Day, Era
5, Sunshine, Ryan Farish
6, Sancta Maria, Magna Canta
7, Guiding Light, Mehdi
8, Idé Weré Weré, Deva Premal
9, Nanita (A Spanish Lullaby), B-Tribe
10, Come Here Boy, Imogen Heap
11, Wounded, Balligomingo
