1, Come Back Quicker Please, April Rain
2, Insomnia, Lost in Kiev
3, Wark, Kwoon
4, Like A River, Long Distance Calling
5, lesson 3, My Education
6, Lost Science, The Pirate Ship Quintet
7, Balabaristas, Tristeza
8, Helmets And Fiery Endings, In Each Hand A Cutlass
9, Mesopelagic Transmissions, Seas of Years
10, Summit, Floating In Space
