1, Somebody Is Waiting For Me, Juliana Hatfield
2, My Secret Friend, IAMX
3, Geile Zeit, Juli
4, Defenses Down, Calla
5, This Is Life, Bellman
6, I Can't See, Asobi Seksu
7, Saw Circular Prowess, King Creosote
8, Don't Know Why, Monster Movie
9, 铁之贝克, Tizzy Bac
10, A Balloon On A Broken String, The Boy Least Likely To
11, It Ends With A Fall, Okkervil River
12, Dream About You, Monster Movie
