1, It's Up To You, The Jayhawks
2, Far From Any Road (Main Title Theme from "True Detective"), The Handsome Family
3, I Close My Eyes, Shivaree
4, Younger Days, Mount Moriah
5, The Taterbug Rag, Phil Lee
6, Is a Woman, Lambchop
7, Palmyra, Jolie Holland
8, O! Grace, Magnolia Electric Co.
9, I Drink, Mary Gauthier
10, In a Movie, Kate Mann
