1, Des Nachts in tristen Nebeln, Nebelkorona
2, Calmly Passing Monument, Nest
3, Egerie nocturne, Stille Volk
4, Mink Twins, Nest
5, Minstrel Boy, Joe Strummer
6, Scarborough Fair, My Dying Bride
7, Hallways of Enchanted Ebony, Agalloch
8, Lost Time, Sunterra
