1, Shadows and Light, Kate Earl
2, Just a Girl, Mélanie Pain
3, Devil's Got a Gun, Whitehorse
4, Why Are You So Helpless?, Ashley Eriksson
5, Sunny Day, Joy Williams
6, Free to Be Me, Haroula Rose
7, How Did I Know, Priscilla Townsend
8, 7월의 이파네마 소녀, Casker
9, Down at the coffeeshop, Katie Goes to Tokyo
10, How They Want Me To Be, Best Coast
