1, Disillusioned, Blind Divine
2, On Fallen Stars, Sub Luna
3, Young Souls, Birch Book
4, Everlast, Astarte
5, Erwachen in Der Nacht, Blood Axis
6, Ultimate Will, Aeterna
7, Passing on the Stairs, Elysian Fields
8, A Partial View, Niall Byrne
9, And When He Falleth, Theatre of Tragedy
10, Sad Theme For A Marriage, Lacrimas Profundere
11, All That Take (Idyl), Changes
12, Soul unto aether, Subaudition
13, Lloth, Astarte
