1, II B.S., Charles Mingus
2, Soul Circus, Victor Wooten
3, The Loneliest Monk, Victor Wooten
4, Kuru/Speak Like a Child, Jaco Pastorius
5, Bamboo Forest, Miroslav Vitous
6, The Moon Song, Charlie Haden
7, Chicken, Jaco Pastorius
8, Behind the Smile, Marcus Miller
9, Dear Old Stockholm, Paul Chambers
10, Labyrinth, Stanley Clarke
