1, Goldberg Variations, BWV 988:Aria, Glenn Gould
2, Lilac Wine, Jeff Buckley
3, God Is In The House, Nick Cave & the Bad Seeds
4, Cheers Darlin', Damien Rice
5, Creep, Maximilian Hecker
6, No One Is There, Sopor Aeternus & the Ensemble of Shadows
7, Lune Malade, Pensées Nocturnes
8, The End, The Doors
9, Death Will Be My Bride, Brendan Perry
10, Some Summers They Drop Like Flys, Dirty Three
