1, Drones, Rise Against
2, I Hope You Choke, Blood On the Dance Floor
3, crushcrushcrush, Paramore
4, I Was Wrong, Social Distortion
5, The Quiet Screaming (Dashboard Confessional vs. Brand New), The Legion Of Doom
6, The Funeral, Band of Horses
7, Cast Ya Mind Back, The Grit
8, Slip Away, Dry Cell
9, Down, Hotel Lights
10, I Saw Her Face, A Vain Attempt
