1, Drunken Lullabies, Flogging Molly
2, The Hunger, The Distillers
3, What a Wonderful World, Joey Ramone
4, No One Likes Us, The Business
5, Liberation day, 牙龈出血 Gum Bleed
6, To Die For, Tonight Alive
7, Rich Kids, New Medicine
8, Hit in the USA, BEAT CRUSADERS
9, Train In Vain, H2O
10, In the Tombs, The Casualties
