1, Imprisoned In Flesh, Cathedral
2, Karffen, Eltan Renaxy
3, Laulu on iloni ja työni, Viikate
4, gorod, Tusia Beridze
5, Alone, Heart
6, we don't wanna live alone, 杜昆
7, Far Away, Cranes
8, See You On The Moon, Great Lake Swimmers
9, What Colour Is the Wind, Charlie Landsborough
