1, Dancing On The Moon, Emil Bulls
2, Beautiful Secrets, Outline In Color
3, The Poets Cry For More, Being As An Ocean
4, Milestone, Gideon
5, Crystal Clear, Bleach Blonde
6, You've Still Got Us (Acoustic), Not Tonight Josephine
7, Father / Son, Wovenwar
8, We Still Believe, Stick to Your Guns
9, One For The Money, Escape the Fate
