1, MAE BRUXA, Acetre
2, I, October Falls
3, Seitsensarvi, Tenhi
4, Bakida, Huong Thanh
5, Et Ensomt Minne, Vali
6, Ma'a Mera, Anthony Copping
7, I Crave for You (Re-Recorded), Of The Wand And The Moon
8, Valg, Neun Welten
9, Meienzit ane nit, Wolfenmond
10, 三線の花 (カラオケ), BEGIN
11, Under A Violet Moon, Blackmore's Night
