1, Your Words Are Meaningless, Up There: The Clouds
2, Carousel, Saso
3, 1992, Castles Sunk Below The Sea
4, Clouds On Your Horizon, On Your Horizon
5, Untitled, Halifax Pier
6, A Promise, All Will Be Quiet
7, I Hope I Never See You Smile Again, There Are No Words
8, Nadir, Our Friend, Surrender
9, Pouring Milk Out the Window, Apricot Rail
10, The Whole Truth, Carlos Cipa
