1, Blue Tattoo, Vanilla Ninja
2, Have You Ever Heard A Song, The Ark
3, Torn, Natalie Imbruglia
4, Clapham, The Pineapple Thief
5, Burn The Night Away, There for Tomorrow
6, By an Ion, Raised By Swans
7, Accomplice, Melodyguild
8, Sweet Goodbyes, Krezip
9, Boyfriend, Best Coast
10, Driving in the Dark (acoustic), Saves the Day
11, People Say, Portugal. The Man
12, Illuminated, Hurts
13, From Red Horizons, Carontte
