1, Wish You Were Here, Hey Monday
2, ihnfsa, Kyte
3, Dead Disco Dancer, O. Children
4, Slow Train, Alex Lloyd
5, Merciful Rain, City On A Hill
6, Out of My Hands(Milow & Marit Larse), Milow & Marit Larsen
7, Jimmy, Moriarty
