1, Love Hurts, Incubus
2, Don't Go, Making April
3, Hanging On (Theme from "Cheyenne" on MTV), Cheyenne Kimball
4, Cold, Crossfade
5, Careless Whisper, Seether
6, There Might Be A Light, Jars of Clay
7, Existentialism On Prom Night, Straylight Run
8, Nearer Than Heaven, Delays
9, While I'm Waiting, John Waller
