1, Ça c'est Paris, Mistinguett
2, It's Time to Wake Up 2023, La Femme
3, Comme s'il en pleuvait, Mayra Andrade
4, C'est La Ouate, Caroline Loeb
5, Brest, Miossec
6, Photos Souvenirs, Christine and the Queens
7, Chihuahua, Java
8, Paris, Yael Naim
9, So Flute, St. Germain
10, Les Femmes C'est du Chinois, Serge Gainsbourg
