1, Will You Return?, The Avett Brothers
2, Integral, Pet Shop Boys
3, No One Will Ever Love You, Sarah Borges And The Broken Singles
4, i miss a bird, The Delano Orchestra
5, Rain Became Tears (Wet Tears Ver.), Tearliner
6, Go Outside, Magenta Skycode
7, You Drift Away, The Postmarks
8, Gumdrops, Smittens
