1, Trying Is The 1St Step Towards Failure, L'elan Vital
2, Too Late to Die Young, Departure Lounge
3, Baleen Morning, Balmorhea
4, Lullaby, Low
5, Radio Protector, 65daysofstatic
6, He Films The Clouds Pt. 2, Maybeshewill
7, Hus Vid Havet, Detektivbyrån
8, do re me?, 柏大輔
9, Sad American, Kaki King
10, Quiet, This Will Destroy You
11, Nine Billion Names...(to A Clark), Mooncake
12, Lamb, French Teen Idol
13, Passenger's Log, The Unity Fractions, The Seven Mile Journey
