1, A Lovely Wedding - Snow and Sky, Windsor Airlift
2, The kind heart of Lanigon, Pg.lost
3, Ian P, Childs
4, Bermudes, Bye Horus
5, River Traffic, epic45
6, Notebook, Chrisette Michele
7, Peacon, The Workhouse
8, Salka, Sigur Rós
9, 1978, Sebastien Schuller
