1, Through The Rain, Cinderella
2, Highway To Hell, AC/DC
3, Kiss Me Deadly, Lita Ford
4, 18 And Life, Skid Row
5, Children Of The Damned, Iron Maiden
6, Sailing Ships, Whitesnake
7, Party All Night, Quiet Riot
8, The Final Countdown, Europe
9, Civil War, Guns N' Roses
