1, The Kids Aren't Alright, The Offspring
2, Minus Celsius, Backyard Babies
3, Highway 101, Social Distortion
4, Waiting Room, Fugazi
5, The Gauntlet, Dropkick Murphys
6, Thank You, Descendents
7, Love Like Winter, AFI
8, The Economy is Suffering…Let It Die, Anti-Flag
9, Straight Outta Massachusetts, NOFX
10, All The Small Things, blink-182
