1, So Savage the Heart, Babylon A.D.
2, Hard To Find The Words, Cinderella
3, Goodbye My Friend, Dokken
4, Don't Go, Nitro
5, Let Me Be the One, Quiet Riot
6, I Won't Forget You, Poison
7, Like Brothers We Stand, Magnum
8, Givin' Yourself Away, Ratt
9, I Wanna Be With You, Pretty Boy Floyd
10, Nobody Knows, Lillian Axe
11, Heaven, Warrant
12, Alive, Stryper
13, You Make Me Feel, Bonfire
14, Father Time, Richie Sambora
15, I Will Remember, Lynch Mob
