1, Sleep, Pornopop
2, Snowmoths, Parachutes
3, Because We Have To, Low Roar
4, Ágúst, Ólafur Arnalds
5, Rene Russo, Stafrænn Hákon
6, We Have a Map of the Piano, Múm
7, Í Annan Heim, Rökkurró
8, Pretty Face, Sóley
9, Heima, Sigur Rós
10, Ekki Vanmeta, Pascal Pinon
11, Farewell Good Night's Sleep, Lay Low
12, Suicide Is Painless, Lady & Bird
13, Crazy Car, Ólöf Arnalds
14, Losers Can Win, Starwalker
