1, The First Step To Fly Again, The Retail Sectors
2, III, Administration Shock Him
3, Nightbook 2, Ludovico Einaudi
4, Drowning In White, Fragments Of Winter
5, later (with glim), Aus
6, Heart Baby, Devin Townsend Project
7, Primi passi, Fabrizio Paterlini
8, A Worn Out Life (With Cello), Emanuele Errante
