1, Frozen, Devil Sold His Soul
2, Notes In Constellations, Chiodos
3, Vex , Alexisonfire
4, Reckless & Relentless, Asking Alexandria
5, Nobody, Not Even the Rain, La Dispute
6, You're Not Alone (Live), Saosin
7, Megawacko2.1, Abandon All Ships
8, The Exile, A Hope For Home
9, What It Is To Burn, Finch
10, 18 And Life (Skid Row cover), Asking Alexandria
