1, Algiers, The Afghan Whigs
2, We're Going To Miss You, James
3, Giant Peach, Wolf Alice
4, Your Ghost, Kristin Hersh
5, Pilot, The Notwist
6, When We Were Young, Whipping Boy
7, Something's Always Wrong, Toad the Wet Sprocket
8, Breathe In, Paloalto
