1, Marz, John Grant
2, This Is It, The Wheat Pool
3, Dreamland, 14?
4, Breathe, Frally
5, I Don't Want Love, The Antlers
6, These Streets of Ours, Williamsburg
7, I’m All Smiles, Move Out West
8, Ghost In My Head, Niva
9, On the Corner, The Twilight Singers
10, All In White, The Vaccines
11, Police Station, Red Hot Chili Peppers
12, Helplessness Blues, Fleet Foxes
13, Baby I Will Leave You In The Morning, Marissa Nadler
