1, 너는 나에게, Peterpan Complex
2, 에코, Every Single Day
3, 사랑 Two, YB
4, 오 나의 그대여, Yellow Monsters
5, 태양을 맞으러, Deli Spice
6, 얼음요새, Dear Cloud
7, Coffee Is, Cloud Cuckoo Land
