1, In Berlin, Sugarplum Fairy
2, Valder Fields, Tamas Wells
3, Great Morning, Daveed
4, The Empress, Brett Anderson
5, The Twist, Metric
6, Nothing To Do With You, The Pigeon Detectives
7, Keepsake, Linda Draper
8, Don't let me cry, 童党乐队Children party
9, Butterfly (A New Beginning), Mansun
