1, Perfect World, Kodaline
2, Lay Your Weight, The Guggenheim Grotto
3, Chasing Cars, Snow Patrol
4, I Came All This Way, The Thrills
5, Indie Love Song, The Frank and Walters
6, Girl from Mars, Ash
7, Handshake, Two Door Cinema Club
8, Play Pretend, Director
9, Careful What You Wish For, Bell X1
10, I Don't Like Mondays, The Boomtown Rats
