1, We Spin, Pumajaw
2, Regret, Cawatana
3, Parole E Segnali Conosciuti, Argine
4, The Bold Fenian Men, Omnia
5, Haven, Pantheist
6, Futhark, Sonne Hagal
7, Tanks Of Flies, Current 93
8, Let Go, Death in June
9, Darkly Shining, Ostara
10, Le Luci di Hessdalen, Argine
11, Grotesque 1 Barbara Allen, Sonne Hagal
12, Birdsong, Enrico Rava
13, cry wolf, Soap&Skin
