1, The Stairs, Family of the Year
2, A Todo Color, Las Escarlatinas
3, Queen of the City, Joshua James
4, Oceans in the Hall, The Ladybug Transistor
5, Congratulations, Agnes Kain
6, Baby I'm Yours, Math and Physics Club
7, At The Grove, No Kids
8, Honeymoon With You, Gorky's Zygotic Mynci
