1, New Deal, Murry the Hump
2, I hate you for ever, Domotic
3, The Giantess, Bombay Bicycle Club
4, In the Blue, We Shot the Moon
5, Dreamworld (Album Version), Rilo Kiley
6, Beautiful days, Venus
7, I Know I Know I Know, Tegan and Sara
8, Last Stand, Adelitas Way
9, The Way You Haunt Me, Native Window
