1, Satellite, Unkle Bob
2, Snakes and Ladders, Scouting for Girls
3, Slow Cruel Hands Of Time (Album Version), Band of Horses
4, The Same Deep Water As Me, I Am Kloot
5, Two Devils, Dog Is Dead
6, This Is Where We Are For Now, Maurice
7, Flaws, Bombay Bicycle Club
8, You're So Cool, The History Of Apple Pie
9, Type Three, Anberlin
10, The First Goodbye, The Moons
11, Lose Control, Courteeners
12, Hall of Fame, The Script
