1, So Much Goin' On, Luciano
2, Reggae Strong, Lucky Dube
3, My Happiness, Ali Campbell
4, Games People Play, Inner Circle
5, I Love You Too, Ziggy Marley
6, Heavy, The Killin' Time Band
7, Won't Surrender, Sanchez
8, Baby, I Love Your Way, Big Mountain
9, Boom Draw, Julian Marley
10, Wild World, Maxi Priest
