1, See You Soon, Lord of the Lost
2, Einer von Millionen, Unheilig
3, Der Flieger, Eisbrecher
4, Wie Ein Engel (Remake), Mantus
5, Meilenstein (Studio unplugged), Down Below
6, Wenn Engel tanzen, Stahlmann
7, Together Till the End, Mono Inc.
8, Der Garten (Feat. Aylin Aslim), Letzte Instanz
9, Mein Herz, Joachim Witt
10, Die Löcher In Der Menge (Edit), ASP
11, Space, A Life Divided
12, Über den Horizont (Symphonic Version), Blutengel
