1, That's What You Get for Gettin' Outta Bed, Grandaddy
2, Selective Memory, Eels
3, Country Teen, Band of Horses
4, So Now What, The Shins
5, No Woman, Whitney
6, Out Of The Dark, Nada Surf
7, Why I Had to Go, Bishop Allen
8, Spinning, Grouplove
9, Trainer, Pinback
10, Papa Was a Rodeo, Bright Eyes
