1, Hold On, Hold On, Neko Case
2, Excuse Me While I Break My Own Heart Tonight, Whiskeytown
3, Right In Time, Lucinda Williams
4, Home, Edward Sharpe & The Magnetic Zeros
5, Moon Never Rises, Calexico
6, Friday XIII, Deer Tick
7, Bugs, O'Death
8, Wildest Dreams, Ryan Adams
9, Candidate For Suicide, Hank Williams III
10, On My Way Back Home (Album Version), Band of Horses
11, Leaving On A Jet Plane, My Morning Jacket
