1, Rains In L.A., Scouting for Girls
2, 59, 1990s
3, No State to Drive, The Pigeon Detectives
4, Sometimes, The Rifles
5, Amylase, Cajun Dance Party
6, Just For Tonight, One Night Only
7, Taken By the Tide, Mystery Jets
8, This Must Be Love (Album Version), Little Man Tate
9, Rubicon, Milburn
10, She's Got You High, Mumm-Ra
