1, Gdy Janeczek Z Wojenki Wróci…, Ludola
2, Schwertfroh, Stein
3, Innerlichkeit, Nebelung
4, Respectus, Larrnakh
5, A Canção Da Pedra, Sangre Cavallum
6, Für Die Ewigkeit, Trinithos
7, Choose Death, Spiritual Front
8, Fog & Leaves, Novemthree
9, Lullaby of an Infant Chief, Sunset Wings
