1, Like a Diamond, Tom Petty & the Heartbreakers
2, Summer Song, Tulips
3, Sad Song, The Cars
4, Hard to Say I'm Sorry, Chicago
5, Wicked Game, Chris Isaak
6, You Do Something To Me, Paul Weller
7, Looking For The Summer, Chris Rea
8, Talk To Me, Stevie Nicks
9, I Am Made Of You, Alice Cooper
