1, Space Oddity, Reverse
2, Comfortably Numb, David Gilmour
3, Into the Fire, Erin McCarley
4, I Want to Break Free, Russian Red
5, More Than This (Roxy Music Cover), Missy Higgins
6, Song 2, Anna Rossinelli
7, Hard Luck Woman, Garth Brooks
8, Heart of Gold (Cover), Passenger
9, Blue Monday, Flunk
10, Don't Look Back in Anger, fox capture plan
