1, If I Have To Go, Tom Waits
2, Stand By You, Patti LaBelle
3, Have You Ever Seen The Rain, Creedence Clearwater Revival
4, Crying in the Rain, Carole King
5, None Of Us Are Free, Solomon Burke
6, I Don't Want to Talk About It, Inger Marie Gundersen
7, I'll Never Love This Way Again (Digitally Remastered: 1999), Dionne Warwick
8, Goodbye, Sophie Zelmani
