1, Champions Of Red Wine, The New Pornographers
2, I Was A Fool, Tegan and Sara
3, Echoes, Wilderness of Manitoba
4, In State, Kathleen Edwards
5, Light of the World, Starfield
6, Our Last Shot, Groenland
7, December, Basia Bulat
8, Nice To Come Home, Julie Doiron
9, Lights Changing Colour, StarS
