1, The Good Will Out, Embrace
2, I Saw Stars Disappear, Thirteen Senses
3, Other Side Of The World, KT Tunstall
4, Wildeflowers, Klaxons
5, Bad Line, Dropkick
6, The Robot Heart, The Robot Heart
7, Break Line, Babette Hayward
8, Wrong Side of Love, Augustana
9, Letters, Stroke 9
10, Not Alone, Before Their Eyes
