1, My My Mind, Apex Manor
2, Invisible Train, Jessie Moncrieff
3, We Are Stars, The Pierces
4, May You Have Great Wisdom, You Can't Explain Logic
5, Human Condition, Tycho
6, Crayon, Caribou
7, Evan Way, Evan Taubenfeld
8, I Hear Ghosts, Shiny and the Spoon
9, Livin Life Like (doodoodoodoo), Liz
10, Hush, Rebeccaburger
11, Sois Gentil, Chantal Goya
12, Season Of Light, Amor De Dias
