1, บทที่ 1, Jui Juis
2, คนเก่งของฉัน, Au Haruthai
3, Duai Khwamchingchai, Abuse The Youth
4, หว่าเว้, The Jukks
5, คนที่ฆ่าฉัน, Silly Fools
6, ไม่ต่างกัน, 25hours
7, บางสิ่ง (ที่...ไป), Ewery
8, โดดเดี่ยวด้วยกัน, Getsunova
9, ความจริง, The Mousses
10, คิดถึงคนแปลกหน้า, Amp Saowaluck
11, นักโทษประหาร, Maew Jirasak
12, แพ้ทาง, Labanoon
13, โธ่เอ๊ย..เด็กเด็ก, Au Haruthai
