1, Ich Lieb Sie, Belborn
2, Fields Of Deeley, Urban Trad
3, Hiding in Sorrow, Kambrium
4, Foreword, Your Hand in Mine
5, The Soaring Of The Heroen, Huong Thanh
6, Eg Synger Julekvad, Asne Valland Nordli
7, Chapter III, Somber Poetry For Dying Thee
8, The Woods Remain Sad, Diadema Tristis
